month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage
7,2022,South Fairmount,31,31,21,0,235.54,465.03,1926,888,474,242,77,4.1,0.30518018,0.712572081,1.98,1,179118,734383.8,105019.275,0.143003257,1339.8,0.007479985,0.863055323
7,2022,Spring Grove Village,31,31,21,0,235.54,465.03,2220,922,515,362,65,4.1,0.245119306,0.782147981,2.4,1,206460,846486,87580.65,0.10346379,1793.4,0.008686428,0.8942982
7,2022,Villages at Roll Hill,31,31,21,0,235.54,465.03,2503,864,1444,819,77,4.1,0.706018519,0.369700104,2.9,1,232779,954393.9,236390.25,0.247686254,3763.2,0.016166407,0.633552765
7,2022,Walnut Hills,31,31,21,0,235.54,465.03,6431,3677,860,364,186,4.1,0.342398695,0.782790116,1.751691269,0.69,598083,2452140.3,487893.975,0.198966582,1593.9,0.002665015,0.984421713
7,2022,West End,31,31,21,0,235.54,465.03,7764.737972,3603.064397,2293.027387,1263.564767,234,4.1,0.464949237,0.690893072,2.177132188,1,722120.6314,2960694.589,649198.1727,0.219272253,6289.772021,0.00871014,0.918875465
7,2022,West Price Hill,31,31,21,0,235.54,465.03,18961.63553,7517.694487,5411.251034,3232.174391,1144.64663,4.1,0.196647414,0.81024671,2.514935943,1,1763432.104,7230071.627,572891.8395,0.079237367,18382.64828,0.010424358,0.899908435
7,2022,Westwood,31,31,21,0,235.54,465.03,32780.69256,14571.34892,8579.409571,3879.037748,1322.756353,4.1,0.218389223,0.819417792,2.263472583,1,3048604.408,12499278.07,1233191.966,0.098661055,21847.53522,0.007166405,0.925245253
7,2022,Winton Hills,31,31,21,0,235.54,465.03,6741,2746,3304,1617,595,4.1,0.494901675,0.542016339,2.45,1,626913,2570343.3,526646.475,0.204893438,9290.4,0.014819281,0.761729058
7,2023,Avondale,31,31,21,0,177.7,343.08,12825,5866,3070,1560,841,4.2845,0.423968633,0.688056323,2.051463803,1,1192725,5110230.263,711033.3,0.13913919,10084.2,0.008454757,0.83565027
7,2023,Bond Hill,31,31,21,0,177.7,343.08,6723,3165,1495,1154,129,4.2845,0.165876777,0.861707486,2.105112908,1,625239,2678836.496,150097.5,0.056030855,5388.6,0.008618464,0.926356805
7,2023,California,31,31,21,0,177.7,343.08,954.8278805,335.9772404,260.6600284,135.3627312,45.46799431,4.2845,0.026859504,0.983597254,2.83,0.13,88798.99289,380459.285,2580.013656,0.006781313,98.7335761,0.001111877,0.991490445
7,2023,Camp Washington,31,31,21,0,177.7,343.08,1128,520,109,67,18,4.2845,0.309615385,0.86960362,1.61,1,104904,449461.188,46029.9,0.10241129,357,0.003403111,0.975418021
7,2023,Carthage,31,31,21,0,177.7,343.08,2962,1094,905,576,145,4.2845,0.174588665,0.808487356,2.7,1,275466,1180234.077,54606.9,0.046267856,3028.2,0.010993008,0.86574822
7,2023,Clifton,31,31,21,0,177.7,343.08,8012,4101,1091,543,155,4.2845,0.058522312,0.895678177,1.940058466,0.4,745116,3192449.502,68616,0.021493214,1172.64,0.001573768,0.918745159
7,2023,College Hill,31,31,21,0,177.7,343.08,16324,7124,3721,2033,828,4.2845,0.20620438,0.813060802,2.238321039,1,1518132,6504436.554,419987.1,0.064569328,12016.2,0.007915122,0.885545252
7,2023,Columbia Tusculum,31,31,21,0,177.7,343.08,1597.922102,755.1396884,284.111962,159.086084,25.33747029,4.2845,0.048954895,0.980076407,2.11,0.13,148606.7555,636705.6439,10569.0896,0.016599648,100.6952606,6.78E-04,0.997353651
7,2023,Corryville,31,31,21,0,177.7,343.08,4442,1987,267,78,1,4.2845,0.023653749,0.686047929,2.159706325,1,413106,1769952.657,13437.3,0.007591898,331.8,8.03E-04,0.69444301
7,2023,CUF,31,31,21,0,177.7,343.08,17903,6110,478,165,120,4.2845,0.052373159,0.77211139,2.154798515,1,1664979,7133602.526,91488,0.012824937,1197,7.19E-04,0.785655255
7,2023,Downtown,31,31,21,0,177.7,343.08,5501.109548,3389.128053,229.8482605,28.20355292,0,4.2845,0.072973797,0.934914516,1.449603319,1,511603.188,2191963.859,70708.08542,0.03225787,118.4549223,2.32E-04,0.967403923
7,2023,East End,31,31,21,0,177.7,343.08,1306,681,172,111,38,4.2845,0.114537445,0.955370044,1.9,1,121458,520386.801,22300.2,0.042853124,625.8,0.005152398,1.003375566
7,2023,East Price Hill,31,31,21,0,177.7,343.08,15955,6112,5263,2574,882,4.2845,0.296138743,0.73184202,2.599238879,1,1483815,6357405.368,517479,0.08139783,14515.2,0.009782352,0.823022201
7,2023,East Walnut Hills,31,31,21,0,177.7,343.08,3876.895887,2470.430591,361.3496144,200.8348329,39.33868895,4.2845,0.03423318,0.915068833,1.552788732,1,360551.3175,1544782.12,24178.76144,0.015651891,1008.728792,0.00279774,0.933518464
7,2023,East Westwood,31,31,21,0,177.7,343.08,2446.440728,1082.362735,662.7084265,423.8682901,112.1505178,4.2845,0.403008497,0.730271131,2.233280064,1,227518.9877,974805.103,124709.9743,0.127933239,2251.278993,0.009894906,0.868099276
7,2023,English Woods,31,31,21,0,177.7,343.08,494.8152745,231.9093079,114.9365155,56.78949881,23.98281623,4.2845,0.24195122,0.715299412,2.1,1,46017.82053,197163.352,16042.06053,0.081364312,339.2437232,0.007372008,0.804035732
7,2023,Evanston,31,31,21,0,177.7,343.08,8421.154843,3511.949534,1469.161852,755.5963693,308.2870928,4.2845,0.090933908,0.854076328,2.101616559,0.36,783167.4004,3355480.727,91303.67918,0.027210313,1608.591795,0.002053957,0.883340597
7,2023,Hartwell,31,31,21,0,177.7,343.08,5403,2462,852,527,174,4.2845,0.097887896,0.924583721,2.07,1,502479,2152871.276,68901.9,0.032004654,2944.2,0.005859349,0.962447724
7,2023,Hyde Park,31,31,21,0,177.7,343.08,13559,6539,2522,1119,401,4.2845,0.011010858,0.940017258,2.057848168,0.65,1260987,5402698.802,20584.8,0.003810096,4149.6,0.003290756,0.947118109
7,2023,Kennedy Heights,31,31,21,0,177.7,343.08,4275,2222,492,333,67,4.2845,0.143564356,0.848252783,1.91,1,397575,1703410.088,91202.1,0.053540895,1680,0.004225618,0.906019296
7,2023,Linwood,31,31,21,0,177.7,343.08,697.8846052,329.8035384,124.0844996,69.48006337,11.06601532,4.2845,0.048954895,0.980076407,2.11,1,64903.26829,278078.053,4615.997808,0.016599648,338.2935305,0.005212273,1.001888328
7,2023,Lower Price Hill,31,31,21,0,177.7,343.08,876.9691235,298.6394422,294.0916335,80.34462151,68.21713147,4.2845,0.631979695,0.466354618,2.32,1,81558.12849,349435.8015,53959.06882,0.154417689,623.9593625,0.007650487,0.628422793
7,2023,Madisonville,31,31,21,0,177.7,343.08,10561.56341,5445.440516,1620.369809,794.7861953,232.8462402,4.2845,0.096409902,0.87532009,1.957708987,1,982225.3973,4208344.715,150095.8956,0.035666255,4316.056229,0.004394161,0.915380506
7,2023,Millvale,31,31,21,0,177.7,343.08,2408.391731,825.648213,1009.460406,614.7161878,61.01962158,4.2845,0.515510949,0.498484702,2.9,1,223980.431,959644.1565,121687.8153,0.126805144,2838.090399,0.012671153,0.637960999
7,2023,Mt. Adams,31,31,21,0,177.7,343.08,1592,984,97,65,11,4.2845,0,0.934637005,1.62,0.13,148056,634345.932,0,0,41.496,2.80E-04,0.934917278
7,2023,Mt. Airy,31,31,21,0,177.7,343.08,8855.104818,4117.800593,2459.034396,1515.051742,311.7610082,4.2845,0.246881058,0.716394854,2.140346369,1,823524.7481,3528391.783,290647.9322,0.082374053,7672.613551,0.009316798,0.808085705
7,2023,Mt. Auburn,31,31,21,0,177.7,343.08,5192,2640,771,558,145,4.2845,0.15719697,0.793266802,1.851103211,1,482856,2068796.532,118648.5,0.057351459,2952.6,0.006114867,0.856733127
7,2023,Mt. Lookout,31,31,21,0,177.7,343.08,5018.193293,2134.056773,1254.803538,660.4338527,168.5965144,4.2845,0.016816196,0.97521814,2.359967974,0.13,466691.9762,1999541.772,10260.0126,0.005131182,452.6505804,9.70E-04,0.981319235
7,2023,Mt. Washington,31,31,21,0,177.7,343.08,11815.2445,5463.880907,2649.821269,1560.902515,620.874501,4.2845,0.13778012,0.908509681,2.133691957,0.45,1098817.738,4707884.6,215229.5701,0.045716832,4123.558561,0.003752723,0.957979236
7,2023,North Avondale - Paddock Hills,31,31,21,0,177.7,343.08,4209.94927,1687.619875,609.4885337,370.5687978,55.37421821,4.2845,0.135145368,0.902230071,2.084645892,1,391525.2821,1677490.071,65206.35938,0.038871383,1788.960667,0.004569209,0.945670663
7,2023,North Fairmount,31,31,21,0,177.7,343.08,1692.184726,793.0906921,393.0634845,194.2105012,82.01718377,4.2845,0.24195122,0.715299412,2.1,1,157373.1795,674265.3875,54861.13947,0.081364312,1160.156277,0.007372008,0.804035732
7,2023,Northside,31,31,21,0,177.7,343.08,8407,4175,1198,548,192,4.2845,0.123113772,0.879595765,2.010178004,1,781851,3349840.61,146952.6,0.043868535,3108,0.003975182,0.927439482
7,2023,Oakley,31,31,21,0,177.7,343.08,11405.43659,6478.559484,1361.630191,602.2138047,115.1537598,4.2845,0.016825594,0.946980836,1.739411667,1,1060705.603,4544593.155,31164.70438,0.006857535,3012.943771,0.002840509,0.956678879
7,2023,Over-the-Rhine,31,31,21,0,177.7,343.08,6180,3155,840,328,149,4.2845,0.203486529,0.849835918,1.818869231,0.65,574740,2462473.53,183547.8,0.074537979,1302.21,0.002265738,0.926639635
7,2023,Pendleton,31,31,21,0,177.7,343.08,1163,558,238,154,36,4.2845,0.082437276,0.89748322,2.08,1,108159,463407.2355,13151.4,0.02837979,798,0.007378027,0.933241037
7,2023,Pleasant Ridge,31,31,21,0,177.7,343.08,7308.599434,3688.551367,1534.065033,828.6644675,150.332705,4.2845,0.131432997,0.883372961,1.952439432,1,679699.7474,2912173.568,138603.5655,0.047594541,4111.788124,0.006049418,0.937016921
7,2023,Queensgate,31,31,21,0,177.7,343.08,280.0308765,95.36055777,93.90836653,25.65537849,21.78286853,4.2845,0.631979695,0.466354618,2.32,1,26042.87151,111580.683,17230.03118,0.154417689,199.2406375,0.007650487,0.628422793
7,2023,Riverside,31,31,21,0,177.7,343.08,2088.550898,829.5508982,512.3952096,212.3473054,86.07784431,4.2845,0.216450716,0.830840211,2.513273138,1,194235.2335,832200.8581,51335.31377,0.061686206,1253.385629,0.006452926,0.898979344
7,2023,Roselawn,31,31,21,0,177.7,343.08,7449,3583,1509,1121,162,4.2845,0.234161317,0.728904,2.031551069,1,692757,2968117.367,239870.1,0.080815571,5388.6,0.007778485,0.817498056
7,2023,Sayler Park,31,31,21,0,177.7,343.08,2745,1184,682,423,106,4.2845,0.199324324,0.857092042,2.314898367,1,255285,1093768.583,67472.4,0.061688003,2221.8,0.008703214,0.927483259
7,2023,Sedamsville,31,31,21,0,177.7,343.08,590.4491018,200.4491018,187.6047904,48.65269461,38.92215569,4.2845,0.316504854,0.750546837,2.81,1,54911.76647,235269.4634,18138.38623,0.07709622,367.8143713,0.00669828,0.834341336
7,2023,South Cumminsville,31,31,21,0,177.7,343.08,788.6082691,270.351787,330.5395936,201.2838122,19.98037842,4.2845,0.515510949,0.498484702,2.9,1,73340.56903,314227.668,39845.68465,0.126805144,929.3096006,0.012671153,0.637960999
7,2023,South Fairmount,31,31,21,0,177.7,343.08,1960,852,478,231,108,4.2845,0.253521127,0.718636272,2.13,1,182280,780978.66,61754.4,0.079073095,1423.8,0.00781106,0.805520427
7,2023,Spring Grove Village,31,31,21,0,177.7,343.08,2163,927,549,327,132,4.2845,0.252427184,0.77983631,2.32,1,201159,861865.7355,66900.6,0.077622995,1927.8,0.009583464,0.867042769
7,2023,Villages at Roll Hill,31,31,21,0,177.7,343.08,2262,901,1261,630,135,4.2845,0.612652608,0.359694036,2.51,1,210366,901313.127,157816.8,0.175096529,3213,0.015273381,0.550063946
7,2023,Walnut Hills,31,31,21,0,177.7,343.08,6259,3678,829,359,193,4.2845,0.347471452,0.790895394,1.714202261,0.69,582087,2493951.752,365380.2,0.146506523,1599.696,0.002748208,0.940150125
7,2023,West End,31,31,21,0,177.7,343.08,7764.890452,3592.871947,2249.151739,1322.796447,198,4.2845,0.433269674,0.699608129,2.182286781,1,722134.812,3093986.602,445055.5146,0.143845327,6387.345078,0.008845087,0.852298543
7,2023,West Price Hill,31,31,21,0,177.7,343.08,18811.14342,7650.011933,5370.627021,3261.091031,1051.858812,4.2845,0.201424858,0.815275332,2.450516273,1,1749436.338,7495459.99,440544.0445,0.058774784,18114.38934,0.010354415,0.884404532
7,2023,Westwood,31,31,21,0,177.7,343.08,34059.55927,15074.63727,9471.291574,4788.13171,1273.849482,4.2845,0.213391444,0.823986694,2.266125449,1,3167539.012,13571320.9,919682.7257,0.067766633,25460.32101,0.008037887,0.899791214
7,2023,Winton Hills,31,31,21,0,177.7,343.08,5401,2699,2102,1050,281,4.2845,0.519081141,0.64571331,2,1,502293,2152074.359,400545.9,0.186120846,5590.2,0.011129361,0.842963517
7,2024,Avondale,31,31,23,0,191.72,372.46,12501,5950,3040,1641,623,4.395897,0.398991597,0.690806134,1.963373111,1,1162593,5110639.081,736850.0333,0.144179626,10414.4,0.008957907,0.843943668
7,2024,Bond Hill,31,31,23,0,191.72,372.46,6399,3191,1417,905,151,4.395897,0.162331558,0.850134085,1.980091999,1,595107,2616029.076,160778.5667,0.061459014,4857.6,0.008162566,0.919755665
7,2024,California,31,31,23,0,191.72,372.46,928.7965861,340.1422475,242.2645804,132.5860597,50.6742532,4.395897,0.02755102,0.976559214,2.72,0.13,86378.0825,379709.1537,2908.68478,0.007660297,109.5896671,0.001268721,0.985488232
7,2024,Camp Washington,31,31,23,0,191.72,372.46,1143,548,90,45,12,4.395897,0.313868613,0.876434088,1.55,1,106299,467279.4552,53385.93333,0.114248407,262.2,0.002466627,0.993149122
7,2024,Carthage,31,31,23,0,191.72,372.46,3183,979,1107,542,137,4.395897,0.269662921,0.733606197,3.25,1,296019,1301269.034,81941.2,0.062970222,3123.4,0.01055135,0.807127768
7,2024,Clifton,31,31,23,0,191.72,372.46,8028,4079,1068,501,166,4.395897,0.076244177,0.885250904,1.945491113,0.4,746604,3281994.284,96529.21667,0.029411756,1227.28,0.001643817,0.916306477
7,2024,College Hill,31,31,23,0,191.72,372.46,15930,7147,3555,1788,776,4.395897,0.226108857,0.804704983,2.172954947,1,1481490,6512477.447,501579.4667,0.077018227,11794.4,0.007961174,0.889684384
7,2024,Columbia Tusculum,31,31,23,0,191.72,372.46,1621.18273,765.9392659,265.8357539,148.7018748,29.49115395,4.395897,0.043383948,0.95904074,2.11,0.13,150769.9939,662769.364,10313.87343,0.015561784,106.5594312,7.07E-04,0.975309292
7,2024,Corryville,31,31,23,0,191.72,372.46,4277,1968,256,101,1,4.395897,0.018800813,0.67161011,2.086822289,1,397761,1748516.387,11484.18333,0.006567959,469.2,0.001179603,0.679357671
7,2024,CUF,31,31,23,0,191.72,372.46,18282,6192,456,180,92,4.395897,0.066860465,0.782651708,2.153319783,1,1700226,7474018.373,128498.7,0.017192719,1251.2,7.36E-04,0.80058033
7,2024,Downtown,31,31,23,0,191.72,372.46,6070.715026,3633.99852,282.6447076,85.00592154,0,4.395897,0.063479574,0.918821977,1.484669432,1,564576.4974,2481820.131,71600.67931,0.028850068,391.0272391,6.93E-04,0.948364647
7,2024,East End,31,31,23,0,191.72,372.46,1323,707,71,36,24,4.395897,0.099009901,0.948525224,1.86,1,123039,540866.771,21726.83333,0.040170398,276,0.002243191,0.990938813
7,2024,East Price Hill,31,31,23,0,191.72,372.46,16286,6321,5352,2708,815,4.395897,0.332384116,0.71801936,2.593354997,1,1514598,6658016.804,652115.3833,0.097944388,16205.8,0.010699737,0.826663485
7,2024,East Walnut Hills,31,31,23,0,191.72,372.46,3934.501285,2474.03856,308.3309769,169.5122108,25.28534704,4.395897,0.021840688,0.93192842,1.586430218,1,365908.6195,1608496.603,16771.47166,0.0104268,896.0687661,0.002448887,0.944804106
7,2024,East Westwood,31,31,23,0,191.72,372.46,2601.088353,1064.265709,734.3991673,467.6568839,122.2488875,4.395897,0.419072549,0.699829171,2.409468638,1,241901.2169,1063372.833,138432.3768,0.130182352,2713.566548,0.011217664,0.841229188
7,2024,English Woods,31,31,23,0,191.72,372.46,496.1727924,239.8281623,148.874463,74.66348449,22.85155131,4.395897,0.324528302,0.687230934,2.04,1,46144.06969,202844.5775,24157.45337,0.119093415,448.5691647,0.009721058,0.816045406
7,2024,Evanston,31,31,23,0,191.72,372.46,8404.596004,3388.064636,1664.030385,884.24248,395.266425,4.395897,0.120803737,0.830442821,2.18067287,0.36,781627.4284,3435953.668,127037.0642,0.036972869,2118.866747,0.00271084,0.87012653
7,2024,Hartwell,31,31,23,0,191.72,372.46,5439,2426,1243,558,243,4.395897,0.23577906,0.843932863,2.1,1,505827,2223563.392,177539.2667,0.079844482,3684.6,0.007284309,0.931061654
7,2024,Hyde Park,31,31,23,0,191.72,372.46,13303,6483,2448,1036,436,4.395897,0.016813204,0.938358409,2.031959221,0.65,1237179,5438511.455,33831.78333,0.00622078,4401.28,0.003557513,0.948136702
7,2024,Kennedy Heights,31,31,23,0,191.72,372.46,4649,2401,684,380,165,4.395897,0.101624323,0.871139734,1.93,1,432357,1900596.839,75733.53333,0.039847237,2507,0.005798449,0.91678542
7,2024,Linwood,31,31,23,0,191.72,372.46,708.0435701,334.5202007,116.1024558,64.9448112,12.88011619,4.395897,0.043383948,0.95904074,2.11,1,65848.05202,289461.2543,4504.533404,0.015561784,357.994666,0.005436678,0.980039202
7,2024,Lower Price Hill,31,31,23,0,191.72,372.46,943.6703187,306.2191235,283.4800797,132.6444223,68.21713147,4.395897,0.571782178,0.509650105,2.42,1,87761.33964,385789.8096,54345.21569,0.140867421,923.9631474,0.010528134,0.661045661
7,2024,Madisonville,31,31,23,0,191.72,372.46,10748.04938,5684.800786,1490.818182,744.3058361,233.9118967,4.395897,0.106730738,0.887988151,1.899867134,1,999568.5926,4394000.577,188322.9103,0.0428591,4499.801571,0.004501744,0.935348994
7,2024,Millvale,31,31,23,0,191.72,372.46,2757.182901,987.6138753,1198.5459,1093.079888,0,4.395897,0.745995423,0.335307065,2.78,1,256418.0098,1127187.16,228676.6065,0.202873679,5028.167484,0.01960926,0.557790004
7,2024,Mt. Adams,31,31,23,0,191.72,372.46,1631,1016,90,58,15,4.395897,0,0.950534229,1.61,0.13,151683,666782.8447,0,0,43.654,2.88E-04,0.950822027
7,2024,Mt. Airy,31,31,23,0,191.72,372.46,9099.048036,4234.088213,2055.363973,1319.365456,150.7451446,4.395897,0.287523462,0.802446372,2.132741899,1,846211.4673,3719858.451,377860.578,0.101579289,6762.508762,0.007991512,0.912017172
7,2024,Mt. Auburn,31,31,23,0,191.72,372.46,5046,2650,705,474,109,4.395897,0.103018868,0.81967643,1.783449688,1,469278,2062897.752,84734.65,0.041075545,2681.8,0.005714736,0.866466711
7,2024,Mt. Lookout,31,31,23,0,191.72,372.46,5096.773699,2144.540533,1239.06179,682.353314,134.6287299,4.395897,0.015041788,0.965245402,2.387742194,0.13,473999.9541,2083654.976,10012.25984,0.004805143,488.5552622,0.001030707,0.971081252
7,2024,Mt. Washington,31,31,23,0,191.72,372.46,11879.67519,5553.087735,2598.366801,1379.398705,642.950248,4.395897,0.115661466,0.905976425,2.117269253,0.45,1104809.793,4856630.055,199352.4692,0.041047489,4186.262333,0.003789125,0.950813039
7,2024,North Avondale - Paddock Hills,31,31,23,0,191.72,372.46,4878.90271,1839.896803,824.6386379,457.2453092,82.44822794,4.395897,0.066674624,0.919005919,2.27,1,453737.9521,1994585.302,38076.09747,0.019089731,2482.590271,0.005471419,0.943567069
7,2024,North Fairmount,31,31,23,0,191.72,372.46,1696.827208,820.1718377,509.125537,255.3365155,78.14844869,4.395897,0.324528302,0.687230934,2.04,1,157804.9303,693694.2197,82614.4133,0.119093415,1534.030835,0.009721058,0.816045406
7,2024,Northside,31,31,23,0,191.72,372.46,8550,4378,1275,664,146,4.395897,0.100502513,0.876720911,1.942498411,1,795150,3495397.5,136568.6667,0.039070997,3726,0.004685908,0.920477817
7,2024,Oakley,31,31,23,0,191.72,372.46,11411.95062,6598.199214,1267.181818,540.6941639,72.08810325,4.395897,0.015043046,0.952669194,1.708519196,1,1061311.407,4665415.632,30807.72305,0.006603425,2818.798429,0.002655958,0.961928577
7,2024,Over-the-Rhine,31,31,23,0,191.72,372.46,6291,3343,715,315,73,4.395897,0.169608136,0.868197339,1.784465385,0.65,585063,2571876.687,175987.35,0.0684276,1160.12,0.001982898,0.938607837
7,2024,Pendleton,31,31,23,0,191.72,372.46,1146,596,210,132,31,4.395897,0.08557047,0.943748038,1.92,1,106578,468505.9105,15829.55,0.033787301,749.8,0.007035223,0.984570561
7,2024,Pleasant Ridge,31,31,23,0,191.72,372.46,7268.072573,3683.009425,1571.93968,901.1055608,227.2544769,4.395897,0.117650837,0.895783889,1.953138402,1,675930.7493,2971321.953,134491.936,0.045263333,5190.456173,0.007678976,0.948726199
7,2024,Queensgate,31,31,23,0,191.72,372.46,301.3296813,97.78087649,90.51992032,42.35557769,21.78286853,4.395897,0.571782178,0.509650105,2.42,1,28023.66036,123189.1245,17353.33431,0.140867421,295.0368526,0.010528134,0.661045661
7,2024,Riverside,31,31,23,0,191.72,372.46,2268.610778,840.8323353,659.8922156,318.1556886,109.9520958,4.395897,0.34436223,0.807189532,2.771670429,1,210980.8024,927449.8763,89871.77295,0.096902027,1969.295808,0.009334005,0.913425563
7,2024,Roselawn,31,31,23,0,191.72,372.46,7375,3604,1483,1030,148,4.395897,0.249167592,0.716173201,1.98616494,1,685875,3015035.855,278724.2333,0.092444749,5418.8,0.007900565,0.816518515
7,2024,Sayler Park,31,31,23,0,191.72,372.46,2713,1183,739,439,160,4.395897,0.22569738,0.862711366,2.297347551,1,252309,1109124.376,82872.35,0.074718717,2755.4,0.010920736,0.948350819
7,2024,Sedamsville,31,31,23,0,191.72,372.46,715.3892216,196.1676647,256.1077844,77.84431138,56.04790419,4.395897,0.359126984,0.733303852,3.5,1,66531.1976,292464.292,21866.22705,0.074765459,615.9041916,0.009257374,0.817326685
7,2024,South Cumminsville,31,31,23,0,191.72,372.46,902.8170988,323.3861247,392.4540995,357.9201121,0,4.395897,0.745995423,0.335307065,2.78,1,83961.99019,369088.2608,74878.29348,0.202873679,1646.432516,0.01960926,0.557790004
7,2024,South Fairmount,31,31,23,0,191.72,372.46,2319,960,667,259,102,4.395897,0.2375,0.706564387,2.27,1,215667,948049.9183,70767.4,0.074645226,1660.6,0.007699834,0.788909446
7,2024,Spring Grove Village,31,31,23,0,191.72,372.46,1996,881,469,296,133,4.395897,0.238365494,0.769126803,2.25,1,185628,816001.5683,65180.5,0.07987791,1973.4,0.010630939,0.859635653
7,2024,Villages at Roll Hill,31,31,23,0,191.72,372.46,2196,895,1128,574,206,4.395897,0.612290503,0.413092065,2.45,1,204228,897765.2525,170090.0667,0.189459401,3588,0.0175686,0.620120065
7,2024,Walnut Hills,31,31,23,0,191.72,372.46,6176,3528,737,354,201,4.395897,0.306405896,0.805375246,1.741359925,0.69,574368,2524862.568,335524.3833,0.132888177,1761.57,0.003066971,0.941330394
7,2024,West End,31,31,23,0,191.72,372.46,6929.284974,3429.00148,2061.355292,1159.994078,178,4.395897,0.452993482,0.706312849,2.046430172,1,644423.5026,2832819.342,482123.1874,0.170191999,6154.772761,0.00955082,0.886055668
7,2024,West Price Hill,31,31,23,0,191.72,372.46,18669.39287,7441.500965,5187.970243,3128.862443,1039.131704,4.395897,0.184977762,0.814924436,2.495004634,1,1736253.537,7632391.714,427246.4434,0.055978055,19172.77308,0.011042611,0.881945102
7,2024,Westwood,31,31,23,0,191.72,372.46,34095.91165,15214.73429,9589.600833,5082.343116,1146.751113,4.395897,0.210256413,0.824646515,2.250008974,1,3170919.783,13939036.76,992914.8732,0.071232675,28653.83345,0.009036442,0.904915632
7,2024,Winton Hills,31,31,23,0,191.72,372.46,4681,2540,1351,691,121,4.395897,0.546850394,0.679619002,1.84,1,435333,1913679.029,431122.45,0.225284619,3735.2,0.008580098,0.913483719
7,2025,Avondale,31,31,23,0,183.3876,359.1996,12501,5950,3040,1641,623,4.510190322,0.398991597,0.683326044,1.963373111,1,1162593,5243515.697,710616.542,0.135522917,10414.4,0.008957907,0.827806868
7,2025,Bond Hill,31,31,23,0,183.3876,359.1996,6399,3191,1417,905,151,4.510190322,0.162331558,0.845204216,1.980091999,1,595107,2684045.832,155054.494,0.057768944,4857.6,0.008162566,0.911135726
7,2025,California,31,31,23,0,183.3876,359.1996,928.7965861,340.1422475,242.2645804,132.5860597,50.6742532,4.510190322,0.02755102,0.975963749,2.72,0.13,86378.0825,389581.5917,2805.129166,0.007200364,109.5896671,0.001268721,0.984432833
7,2025,Camp Washington,31,31,23,0,183.3876,359.1996,1143,548,90,45,12,4.510190322,0.313868613,0.872120275,1.55,1,106299,479428.721,51485.276,0.107388802,262.2,0.002466627,0.981975704
7,2025,Carthage,31,31,23,0,183.3876,359.1996,3183,979,1107,542,137,4.510190322,0.269662921,0.728993529,3.25,1,296019,1335102.029,79023.912,0.059189418,3123.4,0.01055135,0.798734297
7,2025,Clifton,31,31,23,0,183.3876,359.1996,8028,4079,1068,501,166,4.510190322,0.076244177,0.88110128,1.945491113,0.4,746604,3367326.135,93092.563,0.027645841,1227.28,0.001643817,0.910390938
7,2025,College Hill,31,31,23,0,183.3876,359.1996,15930,7147,3555,1788,776,4.510190322,0.226108857,0.800750723,2.172954947,1,1481490,6681801.86,483722.128,0.072393965,11794.4,0.007961174,0.881105861
7,2025,Columbia Tusculum,31,31,23,0,183.3876,359.1996,1621.18273,765.9392659,265.8357539,148.7018748,29.49115395,4.510190322,0.043383948,0.957522593,2.11,0.13,150769.9939,680001.3675,9946.676715,0.014627436,106.5594312,7.07E-04,0.972856797
7,2025,Corryville,31,31,23,0,183.3876,359.1996,4277,1968,256,101,1,4.510190322,0.018800813,0.664814763,2.086822289,1,397761,1793977.813,11075.321,0.006173611,469.2,0.001179603,0.672167977
7,2025,CUF,31,31,23,0,183.3876,359.1996,18282,6192,456,180,92,4.510190322,0.066860465,0.776454838,2.153319783,1,1700226,7668342.85,123923.862,0.016160449,1251.2,7.36E-04,0.793351189
7,2025,Downtown,31,31,23,0,183.3876,359.1996,6070.715026,3633.99852,282.6447076,85.00592154,0,4.510190322,0.063479574,0.916223742,1.484669432,1,564576.4974,2546347.455,69051.53672,0.027117877,391.0272391,6.93E-04,0.944034222
7,2025,East End,31,31,23,0,183.3876,359.1996,1323,707,71,36,24,4.510190322,0.099009901,0.947099586,1.86,1,123039,554929.307,20953.31,0.037758521,276,0.002243191,0.987101299
7,2025,East Price Hill,31,31,23,0,183.3876,359.1996,16286,6321,5352,2708,815,4.510190322,0.332384116,0.712789168,2.593354997,1,1514598,6831125.241,628898.633,0.092063695,16205.8,0.010699737,0.8155526
7,2025,East Walnut Hills,31,31,23,0,183.3876,359.1996,3934.501285,2474.03856,308.3309769,169.5122108,25.28534704,4.510190322,0.021840688,0.930047984,1.586430218,1,365908.6195,1650317.515,16174.37016,0.009800763,896.0687661,0.002448887,0.942297634
7,2025,East Westwood,31,31,23,0,183.3876,359.1996,2601.088353,1064.265709,734.3991673,467.6568839,122.2488875,4.510190322,0.419072549,0.693822931,2.409468638,1,241901.2169,1091020.527,133503.8779,0.122366055,2713.566548,0.011217664,0.82740665
